104,104,104,104,104,100,100,100,100,100,100,103,103,103,103,103,103,105,105,105,105,105,105,103,103,103,103,103,103,105,105,105,105,105,105,108,108,108,108,108,108,112,112,112,112,112,112,122,122,122,122,122,122,114,114,114,114,114,114,80,80,80,80,80,80,60,60,60,60,60,60,54,54,54,54,54,54,55,55,55,55,55,55,55,55,55,55,55,55,58,58,58,58,58,58,63,63,63,63,63,63,67,67,67,67,67,67,69,69,69,69,69,69,72,72,72,72,72,72,63,63,63,63,63,63,52,52,52,52,52,52,45,45,45,45,45,45,42,42,42,42,42,42,42,42,42,42,42,42,46,46,46,46,46,46,50,50,50,50,50,50,46,46,46,46,46,46,35,35,35,35,35,35,36,36,36,36,36,36,35,35,35,35,35,35,36,36,36,36,36,36,43,43,43,43,43,43,57,57,57,57,57,57,67,67,67,67,67,67,73,73,73,73,73,73,76,76,76,76,76,76,80,80,80,80,80,80,85,85,85,85,85,85,83,83,83,83,83,83,81,81,81,81,81,81,80,80,80,80,80,80,133,133,133,133,133,133,93,93,93,93,93,93,94,94,94,94,94,94,65,65,65,65,65,65,48,48,48,48,48,48,48,48,48,48,48,48,58,58,58,58,58,58,82,82,82,82,82,82,97,97,97,97,97,97,90,90,90,90,90,90,89,89,89,89,89,89,90,90,90,90,90,90,90,90,90,90,90,90,92,92,92,92,92,92,103,103,103,103,103,103,109,109,109,109,109,109,114,114,114,114,114,114,124,124,124,124,124,124,130,130,130,130,130,130,129,129,129,129,129,129,117,117,117,117,117,117,119,119,119,119,119,119,109,109,109,109,109,109,85,85,85,85,85,85,69,69,69,69,69,69,67,67,67,67,67,67,63,63,63,63,63,63,60,60,60,60,60,60,57,57,57,57,57,57,57,57,57,57,57,57,54,54,54,54,54,54,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,57,57,57,57,57,57,54,54,54,54,54,54,53,53,53,53,53,53,54,54,54,54,54,54,58,58,58,58,58,58,54,54,54,54,54,54,55,55,55,55,55,55,49,49,49,49,49,49,57,57,57,57,57,57,69,69,69,69,69,69,83,83,83,83,83,83,93,93,93,93,93,93,103,103,103,103,103,103,109,109,109,109,109,109,114,114,114,114,114,114,130,130,130,130,130,130,153,153,153,153,153,153,166,166,166,166,166,166,166,166,166,166,166,166,162,162,162,162,162,162,155,155,155,155,155,155,147,147,147,147,147,147,135,135,135,135,135,135,120,120,120,120,120,120,97,97,97,97,97,97,82,82,82,82,82,82,73,73,73,73,73,73,55,55,55,55,55,55,62,62,62,62,62,62,68,68,68,68,68,68,63,63,63,63,63,63,57,57,57,57,57,57,62,62,62,62,62,62,64,64,64,64,64,64,60,60,60,60,60,60,58,58,58,58,58,58,58,58,58,58,58,58,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,42,42,42,42,42,42,33,33,33,33,33,33,29,29,29,29,29,29,30,30,30,30,30,30,29,29,29,29,29,29,26,26,26,26,26,26,25,25,25,25,25,25,25,25,25,25,25,25,24,24,24,24,24,24,25,25,25,25,25,25,28,28,28,28,28,28,29,29,29,29,29,29,31,31,31,31,31,31,31,31,31,31,31,31,32,32,32,32,32,32,33,33,33,33,33,33,36,36,36,36,36,36,32,32,32,32,32,32,35,35,35,35,35,35,30,30,30,30,30,30,29,29,29,29,29,29,32,32,32,32,32,32,42,42,42,42,42,42,55,55,55,55,55,55,59,59,59,59,59,59,51,51,51,51,51,51,47,47,47,47,47,47,54,54,54,54,54,54,57,57,57,57,57,57,57,57,57,57,57,57,47,47,47,47,47,47,39,39,39,39,39,39,32,32,32,32,32,32,35,35,35,35,35,35,32,32,32,32,32,32,34,34,34,34,34,34,42,42,42,42,42,42,48,48,48,48,48,48,50,50,50,50,50,50,49,49,49,49,49,49,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,42,42,42,42,42,42,30,30,30,30,30,30,33,33,33,33,33,33,38,38,38,38,38,38,33,33,33,33,33,33,30,30,30,30,30,30,29,29,29,29,29,29,24,24,24,24,24,24,27,27,27,27,27,27,30,30,30,30,30,30,40,40,40,40,40,40,46,46,46,46,46,46,45,45,45,45,45,45,45,45,45,45,45,45,42,42,42,42,42,42,38,38,38,38,38,38,40,40,40,40,40,40,40,40,40,40,40,40,39,39,39,39,39,39,43,43,43,43,43,43,47,47,47,47,47,47,45,45,45,45,45,45,43,43,43,43,43,43,42,42,42,42,42,42,42,42,42,42,42,42,46,46,46,46,46,46,43,43,43,43,43,43,42,42,42,42,42,42,46,46,46,46,46,46,50,50,50,50,50,50,41,41,41,41,41,41,32,32,32,32,32,32,32,32,32,32,32,32,38,38,38,38,38,38,36,36,36,36,36,36,35,35,35,35,35,35,35,35,35,35,35,35,36,36,36,36,36,36,36,36,36,36,36,36,38,38,38,38,38,38,43,43,43,43,43,43,35,35,35,35,35,35,35,35,35,35,35,35,44,44,44,44,44,44,38,38,38,38,38,38,40,40,40,40,40,40,40,40,40,40,40,40,41,41,41,41,41,41,44,44,44,44,44,44,45,45,45,45,45,45,48,48,48,48,48,48,54,54,54,54,54,54,56,56,56,56,56,56,59,59,59,59,59,59,56,56,56,56,56,56,56,56,56,56,56,56,55,55,55,55,55,55,55,55,55,55,55,55,54,54,54,54,54,54,53,53,53,53,53,53,58,58,58,58,58,58,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,72,72,72,72,72,72,69,69,69,69,69,69,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,65,65,65,65,65,65,69,69,69,69,69,69,73,73,73,73,73,73,64,64,64,64,64,64,55,55,55,55,55,55,52,52,52,52,52,52,55,55,55,55,55,55,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,53,53,53,53,53,53,55,55,55,55,55,55,54,54,54,54,54,54,58,58,58,58,58,58,63,63,63,63,63,63,60,60,60,60,60,60,63,63,63,63,63,63,62,62,62,62,62,62,59,59,59,59,59,59,57,57,57,57,57,57,48,48,48,48,48,48,38,38,38,38,38,38,38,38,38,38,38,38,44,44,44,44,44,44,52,52,52,52,52,52,57,57,57,57,57,57,60,60,60,60,60,60,60,60,60,60,60,60,64,64,64,64,64,64,66,66,66,66,66,66,70,70,70,70,70,70,81,81,81,81,81,81,87,87,87,87,87,87,88,88,88,88,88,88,90,90,90,90,90,90,87,87,87,87,87,87,89,89,89,89,89,89,88,88,88,88,88,88,83,83,83,83,83,83,82,82,82,82,82,82,74,74,74,74,74,74,73,73,73,73,73,73,73,73,73,73,73,73,70,70,70,70,70,70,68,68,68,68,68,68,67,67,67,67,67,67,65,65,65,65,65,65,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,65,65,65,65,65,65,62,62,62,62,62,62,63,63,63,63,63,63,69,69,69,69,69,69,68,68,68,68,68,68,64,64,64,64,64,64,64,64,64,64,64,64,77,77,77,77,77,77,82,82,82,82,82,82,77,77,77,77,77,77,65,65,65,65,65,65,63,63,63,63,63,63,67,67,67,67,67,67,64,64,64,64,64,64,60,60,60,60,60,60,55,55,55,55,55,55,63,63,63,63,63,63,79,79,79,79,79,79,87,87,87,87,87,87,82,82,82,82,82,82,86,86,86,86,86,86,90,90,90,90,90,90,87,87,87,87,87,87,99,99,99,99,99,99,80,80,80,80,80,80,76,76,76,76,76,76,78,78,78,78,78,78,75,75,75,75,75,75,73,73,73,73,73,73,75,75,75,75,75,75,68,68,68,68,68,68,59,59,59,59,59,59,59,59,59,59,59,59,69,69,69,69,69,69,72,72,72,72,72,72,70,70,70,70,70,70,64,64,64,64,64,64,63,63,63,63,63,63,59,59,59,59,59,59,54,54,54,54,54,54,62,62,62,62,62,62,82,82,82,82,82,82,103,103,103,103,103,103,112,112,112,112,112,112,117,117,117,117,117,117,115,115,115,115,115,115,109,109,109,109,109,109,102,102,102,102,102,102,90,90,90,90,90,90,94,94,94,94,94,94,94,94,94,94,94,94,97,97,97,97,97,97,99,99,99,99,99,99,107,107,107,107,107,107,108,108,108,108,108,108,113,113,113,113,113,113,115,115,115,115,115,115,118,118,118,118,118,118,124,124,124,124,124,124,125,125,125,125,125,125,129,129,129,129,129,129,125,125,125,125,125,125,122,122,122,122,122,122,118,118,118,118,118,118,115,115,115,115,115,115,114,114,114,114,114,114,113,113,113,113,113,113,99,99,99,99,99,99,85,85,85,85,85,85,78,78,78,78,78,78,72,72,72,72,72,72,72,72,72,72,72,72,80,80,80,80,80,80,84,84,84,84,84,84,84,84,84,84,84,84,95,95,95,95,95,95,109,109,109,109,109,109,113,113,113,113,113,113,113,113,113,113,113,113,102,102,102,102,102,102,100,100,100,100,100,100,100,100,100,100,100,100,99,99,99,99,99,99,107,107,107,107,107,107,110,110,110,110,110,110,115,115,115,115,115,115,114,114,114,114,114,114,109,109,109,109,109,109,109,109,109,109,109,109,110,110,110,110,110,110,111,111,111,111,111,111,117,117,117,117,117,117,117,117,117,117,117,117,110,110,110,110,110,110,99,99,99,99,99,99,109,109,109,109,109,109,119,119,119,119,119,119,122,122,122,122,122,122,114,114,114,114,114,114,94,94,94,94,94,94,86,86,86,86,86,86,77,77,77,77,77,77,76,76,76,76,76,76,76,76,76,76,76,76,77,77,77,77,77,77,83,83,83,83,83,83,81,81,81,81,81,81,80,80,80,80,80,80,81,81,81,81,81,81,82,82,82,82,82,82,82,82,82,82,82,82,85,85,85,85,85,85,87,87,87,87,87,87,92,92,92,92,92,92,104,104,104,104,104,104,112,112,112,112,112,112,109,109,109,109,109,109,103,103,103,103,103,103,104,104,104,104,104,104,111,111,111,111,111,111,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,100,100,100,100,100,100,93,93,93,93,93,93,88,88,88,88,88,88,83,83,83,83,83,83,80,80,80,80,80,80,82,82,82,82,82,82,81,81,81,81,81,81,80,80,80,80,80,80,83,83,83,83,83,83,77,77,77,77,77,77,78,78,78,78,78,78,73,73,73,73,73,73,75,75,75,75,75,75,78,78,78,78,78,78,75,75,75,75,75,75,74,74,74,74,74,74,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,83,83,83,83,83,83,102,102,102,102,102,102,115,115,115,115,115,115,113,113,113,113,113,113,92,92,92,92,92,92,83,83,83,83,83,83,90,90,90,90,90,90,93,93,93,93,93,93,90,90,90,90,90,90,94,94,94,94,94,94,94,94,94,94,94,94,98,98,98,98,98,98,97,97,97,97,97,97,97,97,97,97,97,97,102,102,102,102,102,102,109,109,109,109,109,109,124,124,124,124,124,124,145,145,145,145,145,145,166,166,166,166,166,166,180,180,180,180,180,180,204,204,204,204,204,204,225,225,225,225,225,225,251,251,251,251,251,251,266,266,266,266,266,266,255,255,255,255,255,255,240,240,240,240,240,240,230,230,230,230,230,230,214,214,214,214,214,214,204,204,204,204,204,204,175,175,175,175,175,175,124,124,124,124,124,124,74,74,74,74,74,74,57,57,57,57,57,57,57,57,57,57,57,57,52,52,52,52,52,52,31,31,31,31,31,31,36,36,36,36,36,36,36,36,36,36,36,36,33,33,33,33,33,33,48,48,48,48,48,48,59,59,59,59,59,59,55,55,55,55,55,55,50,50,50,50,50,50,49,49,49,49,49,49,55,55,55,55,55,55,60,60,60,60,60,60,63,63,63,63,63,63,72,72,72,72,72,72,82,82,82,82,82,82,85,85,85,85,85,85,95,95,95,95,95,95,93,93,93,93,93,93,84,84,84,84,84,84,82,82,82,82,82,82,79,79,79,79,79,79,83,83,83,83,83,83,79,79,79,79,79,79,72,72,72,72,72,72,68,68,68,68,68,68,66,66,66,66,66,66,69,69,69,69,69,69,69,69,69,69,69,69,68,68,68,68,68,68,67,67,67,67,67,67,70,70,70,70,70,70,75,75,75,75,75,75,80,80,80,80,80,80,77,77,77,77,77,77,71,71,71,71,71,71,69,69,69,69,69,69,64,64,64,64,64,64,56,56,56,56,56,56,57,57,57,57,57,57,45,45,45,45,45,45,45,45,45,45,45,45,44,44,44,44,44,44,51,51,51,51,51,51,57,57,57,57,57,57,65,65,65,65,65,65,70,70,70,70,70,70,71,71,71,71,71,71,79,79,79,79,79,79,86,86,86,86,86,86,91,91,91,91,91,91,92,92,92,92,92,92,85,85,85,85,85,85,85,85,85,85,85,85,87,87,87,87,87,87,95,95,95,95,95,95,102,102,102,102,102,102,108,108,108,108,108,108,107,107,107,107,107,107,104,104,104,104,104,104,118,118,118,118,118,118,120,120,120,120,120,120,109,109,109,109,109,109,109,109,109,109,109,109,112,112,112,112,112,112,112,112,112,112,112,112,124,124,124,124,124,124,137,137,137,137,137,137,142,142,142,142,142,142,142,142,142,142,142,142,138,138,138,138,138,138,137,137,137,137,137,137,135,135,135,135,135,135,135,135,135,135,135,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,110,110,110,110,110,107,107,107,107,107,107,104,104,104,104,104,104,103,103,103,103,103,103,104,104,104,104,104,104,104,104,104,104,104,104,100,100,100,100,100,100,105,105,105,105,105,105,95,95,95,95,95,95,95,95,95,95,95,95,93,93,93,93,93,93,72,72,72,72,72,72,50,50,50,50,50,50,59,59,59,59,59,59,66,66,66,66,66,66,73,73,73,73,73,73,77,77,77,77,77,77,77,77,77,77,77,77,67,67,67,67,67,67,62,62,62,62,62,62,54,54,54,54,54,54,52,52,52,52,52,52,53,53,53,53,53,53,56,56,56,56,56,56,54,54,54,54,54,54,55,55,55,55,55,55,57,57,57,57,57,57,63,63,63,63,63,63,68,68,68,68,68,68,73,73,73,73,73,73,80,80,80,80,80,80,85,85,85,85,85,85,98,98,98,98,98,98,101,101,101,101,101,101,102,102,102,102,102,102,102,102,102,102,102,102,97,97,97,97,97,97,89,89,89,89,89,89,83,83,83,83,83,83,92,92,92,92,92,92,105,105,105,105,105,105,123,123,123,123,123,123,137,137,137,137,137,137,137,137,137,137,137,137,133,133,133,133,133,133,134,134,134,134,134,134,134,134,134,134,134,134,133,133,133,133,133,133,133,133,133,133,133,133,129,129,129,129,129,129,132,132,132,132,132,132,142,142,142,142,142,142,149,149,149,149,149,149,150,150,150,150,150,150,139,139,139,139,139,139,120,120,120,120,120,120,102,102,102,102,102,102,88,88,88,88,88,88,93,93,93,93,93,93,89,89,89,89,89,89,82,82,82,82,82,82,70,70,70,70,70,70,67,67,67,67,67,67,76,76,76,76,76,76,84,84,84,84,84,84,98,98,98,98,98,98,105,105,105,105,105,105,108,108,108,108,108,108,105,105,105,105,105,105,93,93,93,93,93,93,83,83,83,83,83,83,77,77,77,77,77,77,78,78,78,78,78,78,83,83,83,83,83,83,79,79,79,79,79,79,75,75,75,75,75,75,69,69,69,69,69,69,58,58,58,58,58,58,53,53,53,53,53,53,62,62,62,62,62,62,77,77,77,77,77,77,92,92,92,92,92,92,101,101,101,101,101,101,105,105,105,105,105,105,99,99,99,99,99,99,108,108,108,108,108,108,111,111,111,111,111,111,101,101,101,101,101,101,86,86,86,86,86,86,87,87,87,87,87,87,87,87,87,87,87,87,89,89,89,89,89,89,83,83,83,83,83,83,93,93,93,93,93,93,95,95,95,95,95,95,80,80,80,80,80,80,78,78,78,78,78,78,69,69,69,69,69,69,63,63,63,63,63,63,62,62,62,62,62,62,58,58,58,58,58,58,58,58,58,58,58,58,60,60,60,60,60,60,62,62,62,62,62,62,61,61,61,61,61,61,61,61,61,61,61,61,60,60,60,60,60,60,59,59,59,59,59,59,62,62,62,62,62,62,66,66,66,66,66,66,64,64,64,64,64,64,57,57,57,57,57,57,55,55,55,55,55,55,60,60,60,60,60,60,69,69,69,69,69,69,73,73,73,73,73,73,74,74,74,74,74,74,77,77,77,77,77,77,77,77,77,77,77,77,75,75,75,75,75,75,83,83,83,83,83,83,89,89,89,89,89,89,99,99,99,99,99,99,109,109,109,109,109,109,122,122,122,122,122,122,134,134,134,134,134,134,119,119,119,119,119,119,108,108,108,108,108,108,98,98,98,98,98,98,105,105,105,105,105,105,99,99,99,99,99,99,95,95,95,95,95,95,101,101,101,101,101,101,95,95,95,95,95,95,112,112,112,112,112,112,129,129,129,129,129,129,115,115,115,115,115,115,90,90,90,90,90,90,73,73,73,73,73,73,63,63,63,63,63,63,42,42,42,42,42,42,33,33,33,33,33,33,40,40,40,40,40,40,45,45,45,45,45,45,49,49,49,49,49,49,68,68,68,68,68,68,84,84,84,84,84,84,78,78,78,78,78,78,74,74,74,74,74,74,77,77,77,77,77,77,78,78,78,78,78,78,82,82,82,82,82,82,69,69,69,69,69,69,69,69,69,69,69,69,62,62,62,62,62,62,49,49,49,49,49,49,50,50,50,50,50,50,48,48,48,48,48,48,49,49,49,49,49,49,53,53,53,53,53,53,63,63,63,63,63,63,70,70,70,70,70,70,79,79,79,79,79,79,79,79,79,79,79,79,82,82,82,82,82,82,85,85,85,85,85,85,92,92,92,92,92,92,100,100,100,100,100,100,114,114,114,114,114,114,123,123,123,123,123,123,123,123,123,123,123,123,130,130,130,130,130,130,134,134,134,134,134,134,135,135,135,135,135,135,109,109,109,109,109,109,87,87,87,87,87,87,75,75,75,75,75,75,74,74,74,74,74,74,73,73,73,73,73,73,77,77,77,77,77,77,80,80,80,80,80,80,102,102,102,102,102,102,118,118,118,118,118,118,120,120,120,120,120,120,110,110,110,110,110,110,79,79,79,79,79,79,57,57,57,57,57,57,53,53,53,53,53,53
